,index,draw,location_id,value
220,220,draw_138,159,0.27667182397764445
221,221,draw_138,163,0.2880225699162215
222,222,draw_138,166,0.2070102744807639
223,223,draw_138,179,0.11579080049262884
224,224,draw_138,214,0.25573027961294603
225,225,draw_139,159,0.27180406295356685
226,226,draw_139,163,0.292073094467301
227,227,draw_139,166,0.20448522507978112
228,228,draw_139,179,0.11515727185344354
229,229,draw_139,214,0.2371564539367788
230,230,draw_14,159,0.2706893770924335
231,231,draw_14,163,0.28886255848136805
232,232,draw_14,166,0.20629361566503482
233,233,draw_14,179,0.11248570967078386
234,234,draw_14,214,0.24809924264110375
235,235,draw_140,159,0.2743335864947729
236,236,draw_140,163,0.2938147685980325
237,237,draw_140,166,0.20335131149063962
238,238,draw_140,179,0.11445422897710274
239,239,draw_140,214,0.2370488861366286
240,240,draw_141,159,0.2783874426967648
241,241,draw_141,163,0.2943270133117129
242,242,draw_141,166,0.20734650306828964
243,243,draw_141,179,0.11860646436872138
244,244,draw_141,214,0.24324876216510366
245,245,draw_142,159,0.2700533566975392
246,246,draw_142,163,0.28961414656024337
247,247,draw_142,166,0.21380967705956053
248,248,draw_142,179,0.11868370605322388
249,249,draw_142,214,0.2787961182713489
250,250,draw_143,159,0.2824037794519823
251,251,draw_143,163,0.29307163945049
252,252,draw_143,166,0.2059850845680497
253,253,draw_143,179,0.11067585681174913
254,254,draw_143,214,0.24736699498352438
255,255,draw_144,159,0.2706201474896816
256,256,draw_144,163,0.29310067536278694
257,257,draw_144,166,0.2100753514681578
258,258,draw_144,179,0.11464500111801489
259,259,draw_144,214,0.2473160791424932
260,260,draw_145,159,0.2716040351387664
261,261,draw_145,163,0.28936041986105704
262,262,draw_145,166,0.20300636254526583
263,263,draw_145,179,0.1149115860342217
264,264,draw_145,214,0.2350372164095204
265,265,draw_146,159,0.2759565902369022
266,266,draw_146,163,0.29392237157068146
267,267,draw_146,166,0.20505273494813991
268,268,draw_146,179,0.11314224451727722
269,269,draw_146,214,0.2376288416384962
270,270,draw_147,159,0.27493243237181436
271,271,draw_147,163,0.294064774543859
272,272,draw_147,166,0.20809340102748408
273,273,draw_147,179,0.11161842117619303
274,274,draw_147,214,0.24723158947023607
275,275,draw_148,159,0.2683957902692612
276,276,draw_148,163,0.2870214289426085
277,277,draw_148,166,0.20337856856026051
278,278,draw_148,179,0.11219983795260836
279,279,draw_148,214,0.23765305175238
280,280,draw_149,159,0.27781028467407737
281,281,draw_149,163,0.2962575833173875
282,282,draw_149,166,0.20595484751188756
283,283,draw_149,179,0.11089819389402751
284,284,draw_149,214,0.23662462443994986
285,285,draw_15,159,0.27439445573517623
286,286,draw_15,163,0.29520906072243897
287,287,draw_15,166,0.20299025363579828
288,288,draw_15,179,0.11274582529901053
289,289,draw_15,214,0.24606093408444352
290,290,draw_150,159,0.27061598867257014
291,291,draw_150,163,0.28754832720607676
292,292,draw_150,166,0.20099992623890842
293,293,draw_150,179,0.1193853538011103
294,294,draw_150,214,0.22068714859618968
295,295,draw_151,159,0.27899774708175157
296,296,draw_151,163,0.2897121458330333
297,297,draw_151,166,0.2083521657206273
298,298,draw_151,179,0.11502060813299622
299,299,draw_151,214,0.2513479924722998
300,300,draw_152,159,0.26950700554720886
301,301,draw_152,163,0.28485606727766305
302,302,draw_152,166,0.20939127906209218
303,303,draw_152,179,0.11145182699851716
304,304,draw_152,214,0.2745669995809411
305,305,draw_153,159,0.272209451713892
306,306,draw_153,163,0.28974867494628287
307,307,draw_153,166,0.2016224639126998
308,308,draw_153,179,0.11246516117395321
309,309,draw_153,214,0.22161577379645134
310,310,draw_154,159,0.2839882057054142
311,311,draw_154,163,0.29886289648086894
312,312,draw_154,166,0.2026924202190899
313,313,draw_154,179,0.11060689592935778
314,314,draw_154,214,0.23405323779836568
315,315,draw_155,159,0.27398008565039705
316,316,draw_155,163,0.2913577094736997
317,317,draw_155,166,0.20699074068602716
318,318,draw_155,179,0.10583599128254043
319,319,draw_155,214,0.2637016367421148
320,320,draw_156,159,0.27751236314581895
321,321,draw_156,163,0.29171405749041257
322,322,draw_156,166,0.2098363502330359
323,323,draw_156,179,0.121262411869304
324,324,draw_156,214,0.26486775243665767
325,325,draw_157,159,0.278298302333854
326,326,draw_157,163,0.28819829771713135
327,327,draw_157,166,0.20831082503734186
328,328,draw_157,179,0.10242617446896668
329,329,draw_157,214,0.2446238645742895
330,330,draw_158,159,0.2717594397044522
331,331,draw_158,163,0.2897406556746254
332,332,draw_158,166,0.20676453525289007
333,333,draw_158,179,0.11599302120724037
334,334,draw_158,214,0.24182615858486284
335,335,draw_159,159,0.2740430193241476
336,336,draw_159,163,0.29519709995088456
337,337,draw_159,166,0.19956880536848515
338,338,draw_159,179,0.11080301409143116
339,339,draw_159,214,0.2224040442760616
340,340,draw_16,159,0.2806667196743355
341,341,draw_16,163,0.2957676249301404
342,342,draw_16,166,0.20872421915117803
343,343,draw_16,179,0.11645543394559583
344,344,draw_16,214,0.2677468170010517
345,345,draw_160,159,0.2761026057550429
346,346,draw_160,163,0.28699293676164767
347,347,draw_160,166,0.20216358961048367
348,348,draw_160,179,0.11281685268116998
349,349,draw_160,214,0.22847330045565198
350,350,draw_161,159,0.2822715216982662
351,351,draw_161,163,0.29303800648671546
352,352,draw_161,166,0.20925985796793176
353,353,draw_161,179,0.11289475117442811
354,354,draw_161,214,0.2508063374769904
355,355,draw_162,159,0.2686660099571367
356,356,draw_162,163,0.2926642432006413
357,357,draw_162,166,0.20167130215715212
358,358,draw_162,179,0.11393915325626129
359,359,draw_162,214,0.22958976387230906
360,360,draw_163,159,0.2663507737742682
361,361,draw_163,163,0.2889605549621137
362,362,draw_163,166,0.20598009207895582
363,363,draw_163,179,0.12223718006071599
364,364,draw_163,214,0.23375330879609527
365,365,draw_164,159,0.27263609202470596
366,366,draw_164,163,0.28633138580658024
367,367,draw_164,166,0.21565355911823403
368,368,draw_164,179,0.13021141819826057
369,369,draw_164,214,0.26511093292080956
370,370,draw_165,159,0.2746549030279309
371,371,draw_165,163,0.28902115486005603
372,372,draw_165,166,0.204330976060529
373,373,draw_165,179,0.10659453611794008
374,374,draw_165,214,0.24964683208212937
375,375,draw_166,159,0.274128217719179
376,376,draw_166,163,0.2909314744066793
377,377,draw_166,166,0.2040328225249407
378,378,draw_166,179,0.10864212552483277
379,379,draw_166,214,0.23382453247811152
380,380,draw_167,159,0.27594051323068475
381,381,draw_167,163,0.29185035970164847
382,382,draw_167,166,0.21791789848363288
383,383,draw_167,179,0.11490080134696365
384,384,draw_167,214,0.27753868019500844
385,385,draw_168,159,0.2751615440746012
386,386,draw_168,163,0.2962786860979392
387,387,draw_168,166,0.21033541025291835
388,388,draw_168,179,0.11955533035710138
389,389,draw_168,214,0.25240456256153043
390,390,draw_169,159,0.274631125467545
391,391,draw_169,163,0.2965218875271942
392,392,draw_169,166,0.2022722791319503
393,393,draw_169,179,0.11601608797958958
394,394,draw_169,214,0.23611117819215335
395,395,draw_17,159,0.28273665991573993
396,396,draw_17,163,0.28781473376696065
397,397,draw_17,166,0.20574537436491044
398,398,draw_17,179,0.12016917749779737
399,399,draw_17,214,0.2501375379672298
400,400,draw_170,159,0.2731976835427175
401,401,draw_170,163,0.28911591850048807
402,402,draw_170,166,0.20775902370158802
403,403,draw_170,179,0.12170581832651439
404,404,draw_170,214,0.2415809523930015
405,405,draw_171,159,0.28449888401865403
406,406,draw_171,163,0.2932490259749969
407,407,draw_171,166,0.2098620003489453
408,408,draw_171,179,0.1171518546534402
409,409,draw_171,214,0.2590337181212097
410,410,draw_172,159,0.26942695821192103
411,411,draw_172,163,0.28736963057502135
412,412,draw_172,166,0.2058078138694375
413,413,draw_172,179,0.1106070442552282
414,414,draw_172,214,0.24027857275581485
415,415,draw_173,159,0.27839766188162995
416,416,draw_173,163,0.2960333426416261
417,417,draw_173,166,0.20544355103419185
418,418,draw_173,179,0.12430339635194149
419,419,draw_173,214,0.23531346174919496
420,420,draw_174,159,0.274590880433368
421,421,draw_174,163,0.29050863468592414
422,422,draw_174,166,0.1976660257886698
423,423,draw_174,179,0.11091305173630306
424,424,draw_174,214,0.21612452047743097
425,425,draw_175,159,0.27740921384509265
426,426,draw_175,163,0.29949099364257664
427,427,draw_175,166,0.2062077123426436
428,428,draw_175,179,0.11482500879346133
429,429,draw_175,214,0.2533568724397611
430,430,draw_176,159,0.2664703591298389
431,431,draw_176,163,0.28728641798116744
432,432,draw_176,166,0.2084873390230011
433,433,draw_176,179,0.11873299496293398
434,434,draw_176,214,0.2614633321558458
435,435,draw_177,159,0.26774428744625867
436,436,draw_177,163,0.2939953487121152
437,437,draw_177,166,0.2112047057701118
438,438,draw_177,179,0.12321467373337866
439,439,draw_177,214,0.2648360128457794
440,440,draw_178,159,0.2734069909189888
441,441,draw_178,163,0.2878490814646498
442,442,draw_178,166,0.20805881014754368
443,443,draw_178,179,0.1212143275391589
444,444,draw_178,214,0.23154736925858646
445,445,draw_179,159,0.2748085899880715
446,446,draw_179,163,0.29386044571610487
447,447,draw_179,166,0.20022225321511875
448,448,draw_179,179,0.10907866881784571
449,449,draw_179,214,0.2184326922611414
450,450,draw_18,159,0.28480620170416315
451,451,draw_18,163,0.29642371605652146
452,452,draw_18,166,0.21032014508923483
453,453,draw_18,179,0.1135072309504204
454,454,draw_18,214,0.2740829511778751
455,455,draw_180,159,0.2676197861532565
456,456,draw_180,163,0.2867456715226885
457,457,draw_180,166,0.20493634850866077
458,458,draw_180,179,0.10904463124987843
459,459,draw_180,214,0.24948054385901924
460,460,draw_181,159,0.272725730611697
461,461,draw_181,163,0.2956830064855537
462,462,draw_181,166,0.21260601452562067
463,463,draw_181,179,0.11493601503091237
464,464,draw_181,214,0.26948558008637347
465,465,draw_182,159,0.27912909907349476
466,466,draw_182,163,0.2936009306381278
467,467,draw_182,166,0.2008577781604153
468,468,draw_182,179,0.1253959474888398
469,469,draw_182,214,0.23683386336672058
470,470,draw_183,159,0.2706784916725625
471,471,draw_183,163,0.2922893049371524
472,472,draw_183,166,0.20235091249851436
473,473,draw_183,179,0.10160667849136631
474,474,draw_183,214,0.2467890854150442
475,475,draw_184,159,0.27901227907988896
476,476,draw_184,163,0.2950840839212815
477,477,draw_184,166,0.20622265665608688
478,478,draw_184,179,0.1165188577404036
479,479,draw_184,214,0.24826623227579656
480,480,draw_185,159,0.26792283904126435
481,481,draw_185,163,0.28789064938976944
482,482,draw_185,166,0.2077758794724624
483,483,draw_185,179,0.12002471430561659
484,484,draw_185,214,0.26275820027405566
485,485,draw_186,159,0.28693381983299066
486,486,draw_186,163,0.29305475188916097
487,487,draw_186,166,0.20709478552362234
488,488,draw_186,179,0.1112771510751662
489,489,draw_186,214,0.24568305231704032
490,490,draw_187,159,0.2627894993396834
491,491,draw_187,163,0.28391721102082024
492,492,draw_187,166,0.20750748463806576
493,493,draw_187,179,0.11685142947263732
494,494,draw_187,214,0.2447590260156608
495,495,draw_188,159,0.2836761959009502
496,496,draw_188,163,0.3018806512058191
497,497,draw_188,166,0.20675991612653188
498,498,draw_188,179,0.1065192600537142
499,499,draw_188,214,0.24769788760633765
500,500,draw_189,159,0.2761441950369168
501,501,draw_189,163,0.30025862974070816
502,502,draw_189,166,0.20736958035186714
503,503,draw_189,179,0.1079385925947143
504,504,draw_189,214,0.25632763111941054
505,505,draw_19,159,0.28144921823179925
506,506,draw_19,163,0.2871128431340043
507,507,draw_19,166,0.2113789449140363
508,508,draw_19,179,0.12019884192664108
509,509,draw_19,214,0.2528728433408366
510,510,draw_190,159,0.275777855941498
511,511,draw_190,163,0.29108134835253396
512,512,draw_190,166,0.20923630905984997
513,513,draw_190,179,0.1105794019733545
514,514,draw_190,214,0.2508216877303911
515,515,draw_191,159,0.2770723357855783
516,516,draw_191,163,0.2938221161197369
517,517,draw_191,166,0.20562036593285038
518,518,draw_191,179,0.12176128271704677
519,519,draw_191,214,0.24622922401877195
520,520,draw_192,159,0.2666181990786844
521,521,draw_192,163,0.2858722926782331
522,522,draw_192,166,0.2075422966946199
523,523,draw_192,179,0.1125306602375018
524,524,draw_192,214,0.2456346697931244
525,525,draw_193,159,0.28131228711474654
526,526,draw_193,163,0.29728688224510674
527,527,draw_193,166,0.20836623634160842
528,528,draw_193,179,0.10735118226647847
529,529,draw_193,214,0.25147343070358813
530,530,draw_194,159,0.27485159364036615
531,531,draw_194,163,0.28627524932556203
532,532,draw_194,166,0.2110488666665837
533,533,draw_194,179,0.10738024437784799
534,534,draw_194,214,0.26236537011371563
535,535,draw_195,159,0.268109521478162
536,536,draw_195,163,0.29259700161480484
537,537,draw_195,166,0.2118099363038529
538,538,draw_195,179,0.11709455293296106
539,539,draw_195,214,0.2536193972724735
540,540,draw_196,159,0.2726768822619139
541,541,draw_196,163,0.29397451046548645
542,542,draw_196,166,0.20605623607891882
543,543,draw_196,179,0.11362706529960584
544,544,draw_196,214,0.2531895308036562
545,545,draw_197,159,0.2743581478134223
546,546,draw_197,163,0.294997992700317
547,547,draw_197,166,0.20697521031418664
548,548,draw_197,179,0.10376815914949582
549,549,draw_197,214,0.2611391639973625
550,550,draw_198,159,0.2759374889011947
551,551,draw_198,163,0.29677123055846333
552,552,draw_198,166,0.21048261443249713
553,553,draw_198,179,0.11382311257370223
554,554,draw_198,214,0.24915290215514774
555,555,draw_199,159,0.27587459050367585
556,556,draw_199,163,0.2972600451622745
557,557,draw_199,166,0.20465932742522433
558,558,draw_199,179,0.12055301936201165
559,559,draw_199,214,0.2340702757015152
560,560,draw_2,159,0.273506366549846
561,561,draw_2,163,0.29012293157990365
562,562,draw_2,166,0.2104921225748912
563,563,draw_2,179,0.1197461319207431
564,564,draw_2,214,0.2689403898015746
565,565,draw_20,159,0.2693468313556086
566,566,draw_20,163,0.2896260387420882
567,567,draw_20,166,0.21294239582397803
568,568,draw_20,179,0.1126827698175615
569,569,draw_20,214,0.2510302658281561
570,570,draw_200,159,0.27563714672391093
571,571,draw_200,163,0.29315205855000065
572,572,draw_200,166,0.2033013271820562
573,573,draw_200,179,0.11151079089864757
574,574,draw_200,214,0.2299045465366169
575,575,draw_201,159,0.27040187734749144
576,576,draw_201,163,0.2881346936401612
577,577,draw_201,166,0.20712472420300843
578,578,draw_201,179,0.11686056739917021
579,579,draw_201,214,0.2492097165172511
580,580,draw_202,159,0.2828162103181809
581,581,draw_202,163,0.2960589660384436
582,582,draw_202,166,0.2088504809315898
583,583,draw_202,179,0.12620438566178188
584,584,draw_202,214,0.24920064230145345
585,585,draw_203,159,0.2725452493855325
586,586,draw_203,163,0.2873493649152834
587,587,draw_203,166,0.20659211955941437
588,588,draw_203,179,0.10912160476592334
589,589,draw_203,214,0.2505855531055996
590,590,draw_204,159,0.2665322299944376
591,591,draw_204,163,0.2890863279726589
592,592,draw_204,166,0.20676691276690853
593,593,draw_204,179,0.1184442157615294
594,594,draw_204,214,0.25228267895429207
595,595,draw_205,159,0.2817653874713476
596,596,draw_205,163,0.2922135462484351
597,597,draw_205,166,0.20872620160049002
598,598,draw_205,179,0.12028394234749001
599,599,draw_205,214,0.2463953905769889
600,600,draw_206,159,0.27320792906793745
601,601,draw_206,163,0.2913687785377522
602,602,draw_206,166,0.20881653529145575
603,603,draw_206,179,0.12376682475405461
604,604,draw_206,214,0.25620433406586335
605,605,draw_207,159,0.27338863662113244
606,606,draw_207,163,0.29299552855843436
607,607,draw_207,166,0.20981874783037993
608,608,draw_207,179,0.12298814503195185
609,609,draw_207,214,0.26191655026257665
610,610,draw_208,159,0.2753664394440429
611,611,draw_208,163,0.28956738657904085
612,612,draw_208,166,0.20418786528996857
613,613,draw_208,179,0.11352015111245205
614,614,draw_208,214,0.2575828601871368
615,615,draw_209,159,0.27182429525323193
616,616,draw_209,163,0.2856823346094546
617,617,draw_209,166,0.20401388616243538
618,618,draw_209,179,0.10714494738537698
619,619,draw_209,214,0.23618919202924973
620,620,draw_21,159,0.27457802072761467
621,621,draw_21,163,0.2907255453723225
622,622,draw_21,166,0.20772052305834632
623,623,draw_21,179,0.1197392547484846
624,624,draw_21,214,0.22819302722890394
625,625,draw_210,159,0.26747753986518064
626,626,draw_210,163,0.2877798263262458
627,627,draw_210,166,0.2055501895632512
628,628,draw_210,179,0.10650684423411062
629,629,draw_210,214,0.2679094586459779
630,630,draw_211,159,0.2817710154015361
631,631,draw_211,163,0.2934769714894176
632,632,draw_211,166,0.20789997051237014
633,633,draw_211,179,0.11629633289572111
634,634,draw_211,214,0.2569169044086339
635,635,draw_212,159,0.289294903432316
636,636,draw_212,163,0.30313575783962743
637,637,draw_212,166,0.2063648451874846
638,638,draw_212,179,0.10677084359863857
639,639,draw_212,214,0.24252216834000534
640,640,draw_213,159,0.2852887095767102
641,641,draw_213,163,0.29888498970668814
642,642,draw_213,166,0.20886192377291904
643,643,draw_213,179,0.12109773434708024
644,644,draw_213,214,0.24523286592200738
645,645,draw_214,159,0.27907216440106375
646,646,draw_214,163,0.2956169619351629
647,647,draw_214,166,0.2079020183263315
648,648,draw_214,179,0.10926000463440909
649,649,draw_214,214,0.2503691647795423
650,650,draw_215,159,0.27597421757227253
651,651,draw_215,163,0.2917091102246435
652,652,draw_215,166,0.21174081458508934
653,653,draw_215,179,0.11581313326744608
654,654,draw_215,214,0.25823848608479666
655,655,draw_216,159,0.26975402644074425
656,656,draw_216,163,0.2938372207564656
657,657,draw_216,166,0.20722436170473926
658,658,draw_216,179,0.10969676306427727
659,659,draw_216,214,0.24827914441696244
660,660,draw_217,159,0.2763541242375448
661,661,draw_217,163,0.2984776892441444
662,662,draw_217,166,0.21653332765710273
663,663,draw_217,179,0.12701993294507968
664,664,draw_217,214,0.29220171126178335
665,665,draw_218,159,0.27818998302408887
666,666,draw_218,163,0.2946142643493172
667,667,draw_218,166,0.2032582858304744
668,668,draw_218,179,0.10452612297016188
669,669,draw_218,214,0.2457964435206681
670,670,draw_219,159,0.27186782100937734
671,671,draw_219,163,0.2905946030157788
672,672,draw_219,166,0.20252512271109335
673,673,draw_219,179,0.11370778281063372
674,674,draw_219,214,0.2204769328644429
675,675,draw_22,159,0.2838367076145673
676,676,draw_22,163,0.295055324092475
677,677,draw_22,166,0.20547709110627507
678,678,draw_22,179,0.12141542908512597
679,679,draw_22,214,0.2517197221734378
680,680,draw_220,159,0.2786940752104115
681,681,draw_220,163,0.2896796088564268
682,682,draw_220,166,0.2055051982308161
683,683,draw_220,179,0.11718019770782608
684,684,draw_220,214,0.26758270863649125
685,685,draw_221,159,0.2838982734768322
686,686,draw_221,163,0.2982190422890803
687,687,draw_221,166,0.2078679106226831
688,688,draw_221,179,0.12257766858915817
689,689,draw_221,214,0.23890646310756558
690,690,draw_222,159,0.2831346841164461
691,691,draw_222,163,0.2945067705365526
692,692,draw_222,166,0.20823141249131463
693,693,draw_222,179,0.11097194311262257
694,694,draw_222,214,0.25741386051297177
695,695,draw_223,159,0.27051835966040844
696,696,draw_223,163,0.29098589493217386
697,697,draw_223,166,0.20783100295334414
698,698,draw_223,179,0.11009041763338157
699,699,draw_223,214,0.2495318019033489
